ID1,ID2,Score,Match_Type
R046,R071,41,DIFFERENT
R046,R072,41,DIFFERENT
R046,R073,41,DIFFERENT
R046,R074,41,DIFFERENT
R046,R075,41,DIFFERENT
R046,R076,42,DIFFERENT
R046,R077,41,DIFFERENT
R046,R078,41,DIFFERENT
R046,R079,41,DIFFERENT
R046,R080,41,DIFFERENT
R046,R081,41,DIFFERENT
R046,R082,41,DIFFERENT
R046,R083,41,DIFFERENT
R046,R084,41,DIFFERENT
R046,R085,37,DIFFERENT
R046,R086,37,DIFFERENT
R046,R087,37,DIFFERENT
R046,R088,37,DIFFERENT
R046,R089,38,DIFFERENT
R046,R090,37,DIFFERENT
R046,R091,37,DIFFERENT
R046,R092,36,DIFFERENT
R046,R093,36,DIFFERENT
R046,R094,36,DIFFERENT
R046,R095,37,DIFFERENT
R046,R096,36,DIFFERENT
R046,R097,36,DIFFERENT
R046,R098,37,DIFFERENT
R046,R099,48,DIFFERENT
R046,R100,47,DIFFERENT
R047,R048,100,DUPLICATE
R047,R049,100,DUPLICATE
R047,R050,57,DIFFERENT
R047,R051,57,DIFFERENT
R047,R052,57,DIFFERENT
R047,R053,57,DIFFERENT
R047,R054,57,DIFFERENT
R047,R055,57,DIFFERENT
R047,R056,57,DIFFERENT
R047,R057,34,DIFFERENT
R047,R058,34,DIFFERENT
R047,R059,34,DIFFERENT
R047,R060,34,DIFFERENT
R047,R061,34,DIFFERENT
R047,R062,34,DIFFERENT
R047,R063,34,DIFFERENT
R047,R064,53,DIFFERENT
R047,R065,53,DIFFERENT
R047,R066,53,DIFFERENT
R047,R067,53,DIFFERENT
R047,R068,53,DIFFERENT
R047,R069,53,DIFFERENT
R047,R070,53,DIFFERENT
R047,R071,41,DIFFERENT
R047,R072,41,DIFFERENT
R047,R073,41,DIFFERENT
R047,R074,41,DIFFERENT
R047,R075,41,DIFFERENT
R047,R076,42,DIFFERENT
R047,R077,41,DIFFERENT
R047,R078,41,DIFFERENT
R047,R079,41,DIFFERENT
R047,R080,41,DIFFERENT
R047,R081,41,DIFFERENT
R047,R082,41,DIFFERENT
R047,R083,41,DIFFERENT
R047,R084,41,DIFFERENT
R047,R085,37,DIFFERENT
R047,R086,37,DIFFERENT
R047,R087,37,DIFFERENT
R047,R088,37,DIFFERENT
R047,R089,38,DIFFERENT
R047,R090,37,DIFFERENT
R047,R091,37,DIFFERENT
R047,R092,36,DIFFERENT
R047,R093,36,DIFFERENT
R047,R094,36,DIFFERENT
R047,R095,37,DIFFERENT
R047,R096,36,DIFFERENT
R047,R097,36,DIFFERENT
R047,R098,37,DIFFERENT
R047,R099,48,DIFFERENT
R047,R100,47,DIFFERENT
R048,R049,100,DUPLICATE
R048,R050,57,DIFFERENT
R048,R051,57,DIFFERENT
R048,R052,57,DIFFERENT
R048,R053,57,DIFFERENT
R048,R054,57,DIFFERENT
R048,R055,57,DIFFERENT
R048,R056,57,DIFFERENT
R048,R057,34,DIFFERENT
R048,R058,34,DIFFERENT
R048,R059,34,DIFFERENT
R048,R060,34,DIFFERENT
R048,R061,34,DIFFERENT
R048,R062,34,DIFFERENT
R048,R063,34,DIFFERENT
R048,R064,53,DIFFERENT
R048,R065,53,DIFFERENT
R048,R066,53,DIFFERENT
R048,R067,53,DIFFERENT
R048,R068,53,DIFFERENT
R048,R069,53,DIFFERENT
R048,R070,53,DIFFERENT
R048,R071,41,DIFFERENT
R048,R072,41,DIFFERENT
R048,R073,41,DIFFERENT
R048,R074,41,DIFFERENT
R048,R075,41,DIFFERENT
R048,R076,42,DIFFERENT
R048,R077,41,DIFFERENT
R048,R078,41,DIFFERENT
R048,R079,41,DIFFERENT
R048,R080,41,DIFFERENT
R048,R081,41,DIFFERENT
R048,R082,41,DIFFERENT
R048,R083,41,DIFFERENT
R048,R084,41,DIFFERENT
R048,R085,37,DIFFERENT
R048,R086,37,DIFFERENT
R048,R087,37,DIFFERENT
R048,R088,37,DIFFERENT
R048,R089,38,DIFFERENT
R048,R090,37,DIFFERENT
R048,R091,37,DIFFERENT
R048,R092,36,DIFFERENT
R048,R093,36,DIFFERENT
R048,R094,36,DIFFERENT
R048,R095,37,DIFFERENT
R048,R096,36,DIFFERENT
R048,R097,36,DIFFERENT
R048,R098,37,DIFFERENT
R048,R099,48,DIFFERENT
R048,R100,47,DIFFERENT
R049,R050,57,DIFFERENT
R049,R051,57,DIFFERENT
R049,R052,57,DIFFERENT
R049,R053,57,DIFFERENT
R049,R054,57,DIFFERENT
R049,R055,57,DIFFERENT
R049,R056,57,DIFFERENT
R049,R057,34,DIFFERENT
R049,R058,34,DIFFERENT
R049,R059,34,DIFFERENT
R049,R060,34,DIFFERENT
R049,R061,34,DIFFERENT
R049,R062,34,DIFFERENT
R049,R063,34,DIFFERENT
R049,R064,53,DIFFERENT
R049,R065,53,DIFFERENT
R049,R066,53,DIFFERENT
R049,R067,53,DIFFERENT
R049,R068,53,DIFFERENT
R049,R069,53,DIFFERENT
R049,R070,53,DIFFERENT
R049,R071,41,DIFFERENT
R049,R072,41,DIFFERENT
R049,R073,41,DIFFERENT
R049,R074,41,DIFFERENT
R049,R075,41,DIFFERENT
R049,R076,42,DIFFERENT
R049,R077,41,DIFFERENT
R049,R078,41,DIFFERENT
R049,R079,41,DIFFERENT
R049,R080,41,DIFFERENT
R049,R081,41,DIFFERENT
R049,R082,41,DIFFERENT
R049,R083,41,DIFFERENT
R049,R084,41,DIFFERENT
R049,R085,37,DIFFERENT
R049,R086,37,DIFFERENT
R049,R087,37,DIFFERENT
R049,R088,37,DIFFERENT
R049,R089,38,DIFFERENT
R049,R090,37,DIFFERENT
R049,R091,37,DIFFERENT
R049,R092,36,DIFFERENT
R049,R093,36,DIFFERENT
R049,R094,36,DIFFERENT
R049,R095,37,DIFFERENT
R049,R096,36,DIFFERENT
R049,R097,36,DIFFERENT
R049,R098,37,DIFFERENT
R049,R099,48,DIFFERENT
R049,R100,47,DIFFERENT
R050,R051,100,DUPLICATE
R050,R052,100,DUPLICATE
R050,R053,100,DUPLICATE
R050,R054,100,DUPLICATE
R050,R055,100,DUPLICATE
R050,R056,100,DUPLICATE
R050,R057,44,DIFFERENT
R050,R058,44,DIFFERENT
R050,R059,44,DIFFERENT
R050,R060,44,DIFFERENT
R050,R061,43,DIFFERENT
R050,R062,44,DIFFERENT
R050,R063,44,DIFFERENT
R050,R064,42,DIFFERENT
R050,R065,42,DIFFERENT
R050,R066,42,DIFFERENT
R050,R067,42,DIFFERENT
R050,R068,42,DIFFERENT
R050,R069,42,DIFFERENT
R050,R070,42,DIFFERENT
R050,R071,35,DIFFERENT
R050,R072,35,DIFFERENT
R050,R073,35,DIFFERENT
R050,R074,35,DIFFERENT
R050,R075,35,DIFFERENT
R050,R076,36,DIFFERENT
R050,R077,35,DIFFERENT
R050,R078,42,DIFFERENT
R050,R079,42,DIFFERENT
R050,R080,42,DIFFERENT
R050,R081,42,DIFFERENT
R050,R082,36,DIFFERENT
R050,R083,36,DIFFERENT
R050,R084,42,DIFFERENT
R050,R085,35,DIFFERENT
R050,R086,35,DIFFERENT
R050,R087,35,DIFFERENT
R050,R088,35,DIFFERENT
R050,R089,36,DIFFERENT
R050,R090,35,DIFFERENT
R050,R091,35,DIFFERENT
R050,R092,38,DIFFERENT
R050,R093,38,DIFFERENT
R050,R094,38,DIFFERENT
R050,R095,38,DIFFERENT
R050,R096,38,DIFFERENT
R050,R097,38,DIFFERENT
R050,R098,38,DIFFERENT
R050,R099,43,DIFFERENT
R050,R100,47,DIFFERENT
R051,R052,100,DUPLICATE
R051,R053,100,DUPLICATE
R051,R054,100,DUPLICATE
R051,R055,100,DUPLICATE
R051,R056,100,DUPLICATE
R051,R057,44,DIFFERENT
R051,R058,44,DIFFERENT
R051,R059,44,DIFFERENT
R051,R060,44,DIFFERENT
R051,R061,43,DIFFERENT
R051,R062,44,DIFFERENT
R051,R063,44,DIFFERENT
R051,R064,42,DIFFERENT
R051,R065,42,DIFFERENT
R051,R066,42,DIFFERENT
R051,R067,42,DIFFERENT
R051,R068,42,DIFFERENT
R051,R069,42,DIFFERENT
R051,R070,42,DIFFERENT
R051,R071,35,DIFFERENT
R051,R072,35,DIFFERENT
R051,R073,35,DIFFERENT
R051,R074,35,DIFFERENT
R051,R075,35,DIFFERENT
R051,R076,36,DIFFERENT
R051,R077,35,DIFFERENT
R051,R078,42,DIFFERENT
R051,R079,42,DIFFERENT
R051,R080,42,DIFFERENT
R051,R081,42,DIFFERENT
R051,R082,36,DIFFERENT
R051,R083,36,DIFFERENT
R051,R084,42,DIFFERENT
R051,R085,35,DIFFERENT
R051,R086,35,DIFFERENT
R051,R087,35,DIFFERENT
R051,R088,35,DIFFERENT
R051,R089,36,DIFFERENT
R051,R090,35,DIFFERENT
R051,R091,35,DIFFERENT
R051,R092,38,DIFFERENT
R051,R093,38,DIFFERENT
R051,R094,38,DIFFERENT
R051,R095,38,DIFFERENT
R051,R096,38,DIFFERENT
R051,R097,38,DIFFERENT
R051,R098,38,DIFFERENT
R051,R099,43,DIFFERENT
R051,R100,47,DIFFERENT
R052,R053,100,DUPLICATE
R052,R054,100,DUPLICATE
R052,R055,100,DUPLICATE
R052,R056,100,DUPLICATE
R052,R057,44,DIFFERENT
R052,R058,44,DIFFERENT
R052,R059,44,DIFFERENT
R052,R060,44,DIFFERENT
R052,R061,43,DIFFERENT
R052,R062,44,DIFFERENT
R052,R063,44,DIFFERENT
R052,R064,42,DIFFERENT
R052,R065,42,DIFFERENT
R052,R066,42,DIFFERENT
R052,R067,42,DIFFERENT
R052,R068,42,DIFFERENT
R052,R069,42,DIFFERENT
R052,R070,42,DIFFERENT
R052,R071,35,DIFFERENT
R052,R072,35,DIFFERENT
R052,R073,35,DIFFERENT
R052,R074,35,DIFFERENT
R052,R075,35,DIFFERENT
R052,R076,36,DIFFERENT
R052,R077,35,DIFFERENT
R052,R078,42,DIFFERENT
R052,R079,42,DIFFERENT
R052,R080,42,DIFFERENT
R052,R081,42,DIFFERENT
R052,R082,36,DIFFERENT
R052,R083,36,DIFFERENT
R052,R084,42,DIFFERENT
R052,R085,35,DIFFERENT
R052,R086,35,DIFFERENT
R052,R087,35,DIFFERENT
R052,R088,35,DIFFERENT
R052,R089,36,DIFFERENT
R052,R090,35,DIFFERENT
R052,R091,35,DIFFERENT
R052,R092,38,DIFFERENT
R052,R093,38,DIFFERENT
R052,R094,38,DIFFERENT
R052,R095,38,DIFFERENT
R052,R096,38,DIFFERENT
R052,R097,38,DIFFERENT
R052,R098,38,DIFFERENT
R052,R099,43,DIFFERENT
R052,R100,47,DIFFERENT
R053,R054,100,DUPLICATE
R053,R055,100,DUPLICATE
R053,R056,100,DUPLICATE
R053,R057,44,DIFFERENT
R053,R058,44,DIFFERENT
R053,R059,44,DIFFERENT
R053,R060,44,DIFFERENT
R053,R061,43,DIFFERENT
R053,R062,44,DIFFERENT
R053,R063,44,DIFFERENT
R053,R064,42,DIFFERENT
R053,R065,42,DIFFERENT
R053,R066,42,DIFFERENT
R053,R067,42,DIFFERENT
R053,R068,42,DIFFERENT
R053,R069,42,DIFFERENT
R053,R070,42,DIFFERENT
R053,R071,35,DIFFERENT
R053,R072,35,DIFFERENT
R053,R073,35,DIFFERENT
R053,R074,35,DIFFERENT
R053,R075,35,DIFFERENT
R053,R076,36,DIFFERENT
R053,R077,35,DIFFERENT
R053,R078,42,DIFFERENT
R053,R079,42,DIFFERENT
R053,R080,42,DIFFERENT
R053,R081,42,DIFFERENT
R053,R082,36,DIFFERENT
R053,R083,36,DIFFERENT
R053,R084,42,DIFFERENT
R053,R085,35,DIFFERENT
R053,R086,35,DIFFERENT
R053,R087,35,DIFFERENT
R053,R088,35,DIFFERENT
R053,R089,36,DIFFERENT
R053,R090,35,DIFFERENT
R053,R091,35,DIFFERENT
R053,R092,38,DIFFERENT
R053,R093,38,DIFFERENT
R053,R094,38,DIFFERENT
R053,R095,38,DIFFERENT
R053,R096,38,DIFFERENT
R053,R097,38,DIFFERENT
R053,R098,38,DIFFERENT
R053,R099,43,DIFFERENT
R053,R100,47,DIFFERENT
R054,R055,100,DUPLICATE
R054,R056,100,DUPLICATE
R054,R057,44,DIFFERENT
R054,R058,44,DIFFERENT
R054,R059,44,DIFFERENT
R054,R060,44,DIFFERENT
R054,R061,43,DIFFERENT
R054,R062,44,DIFFERENT
R054,R063,44,DIFFERENT
R054,R064,42,DIFFERENT
R054,R065,42,DIFFERENT
R054,R066,42,DIFFERENT
R054,R067,42,DIFFERENT
R054,R068,42,DIFFERENT
R054,R069,42,DIFFERENT
R054,R070,42,DIFFERENT
R054,R071,35,DIFFERENT
R054,R072,35,DIFFERENT
R054,R073,35,DIFFERENT
R054,R074,35,DIFFERENT
R054,R075,35,DIFFERENT
R054,R076,36,DIFFERENT
R054,R077,35,DIFFERENT
R054,R078,42,DIFFERENT
R054,R079,42,DIFFERENT
R054,R080,42,DIFFERENT
R054,R081,42,DIFFERENT
R054,R082,36,DIFFERENT
R054,R083,36,DIFFERENT
R054,R084,42,DIFFERENT
R054,R085,35,DIFFERENT
R054,R086,35,DIFFERENT
R054,R087,35,DIFFERENT
R054,R088,35,DIFFERENT
R054,R089,36,DIFFERENT
R054,R090,35,DIFFERENT
R054,R091,35,DIFFERENT
R054,R092,38,DIFFERENT
R054,R093,38,DIFFERENT
R054,R094,38,DIFFERENT
R054,R095,38,DIFFERENT
R054,R096,38,DIFFERENT
R054,R097,38,DIFFERENT
R054,R098,38,DIFFERENT
R054,R099,43,DIFFERENT
R054,R100,47,DIFFERENT
R055,R056,100,DUPLICATE
R055,R057,44,DIFFERENT
R055,R058,44,DIFFERENT
R055,R059,44,DIFFERENT
R055,R060,44,DIFFERENT
R055,R061,43,DIFFERENT
R055,R062,44,DIFFERENT
R055,R063,44,DIFFERENT
R055,R064,42,DIFFERENT
R055,R065,42,DIFFERENT
R055,R066,42,DIFFERENT
R055,R067,42,DIFFERENT
R055,R068,42,DIFFERENT
R055,R069,42,DIFFERENT
R055,R070,42,DIFFERENT
R055,R071,35,DIFFERENT
R055,R072,35,DIFFERENT
R055,R073,35,DIFFERENT
R055,R074,35,DIFFERENT
R055,R075,35,DIFFERENT
R055,R076,36,DIFFERENT
R055,R077,35,DIFFERENT
R055,R078,42,DIFFERENT
R055,R079,42,DIFFERENT
R055,R080,42,DIFFERENT
R055,R081,42,DIFFERENT
R055,R082,36,DIFFERENT
R055,R083,36,DIFFERENT
R055,R084,42,DIFFERENT
R055,R085,35,DIFFERENT
R055,R086,35,DIFFERENT
R055,R087,35,DIFFERENT
R055,R088,35,DIFFERENT
R055,R089,36,DIFFERENT
R055,R090,35,DIFFERENT
R055,R091,35,DIFFERENT
R055,R092,38,DIFFERENT
R055,R093,38,DIFFERENT
R055,R094,38,DIFFERENT
R055,R095,38,DIFFERENT
R055,R096,38,DIFFERENT
R055,R097,38,DIFFERENT
R055,R098,38,DIFFERENT
R055,R099,43,DIFFERENT
R055,R100,47,DIFFERENT
R056,R057,44,DIFFERENT
R056,R058,44,DIFFERENT
R056,R059,44,DIFFERENT
R056,R060,44,DIFFERENT
R056,R061,43,DIFFERENT
R056,R062,44,DIFFERENT
R056,R063,44,DIFFERENT
R056,R064,42,DIFFERENT
R056,R065,42,DIFFERENT
R056,R066,42,DIFFERENT
R056,R067,42,DIFFERENT
R056,R068,42,DIFFERENT
R056,R069,42,DIFFERENT
R056,R070,42,DIFFERENT
R056,R071,35,DIFFERENT
R056,R072,35,DIFFERENT
R056,R073,35,DIFFERENT
R056,R074,35,DIFFERENT
R056,R075,35,DIFFERENT
R056,R076,36,DIFFERENT
R056,R077,35,DIFFERENT
R056,R078,42,DIFFERENT
R056,R079,42,DIFFERENT
R056,R080,42,DIFFERENT
R056,R081,42,DIFFERENT
R056,R082,36,DIFFERENT
R056,R083,36,DIFFERENT
R056,R084,42,DIFFERENT
R056,R085,35,DIFFERENT
R056,R086,35,DIFFERENT
R056,R087,35,DIFFERENT
R056,R088,35,DIFFERENT
R056,R089,36,DIFFERENT
R056,R090,35,DIFFERENT
R056,R091,35,DIFFERENT
R056,R092,38,DIFFERENT
R056,R093,38,DIFFERENT
R056,R094,38,DIFFERENT
R056,R095,38,DIFFERENT
R056,R096,38,DIFFERENT
R056,R097,38,DIFFERENT
R056,R098,38,DIFFERENT
R056,R099,43,DIFFERENT
R056,R100,47,DIFFERENT
R057,R058,100,DUPLICATE
R057,R059,100,DUPLICATE
R057,R060,100,DUPLICATE
R057,R061,100,DUPLICATE
R057,R062,100,DUPLICATE
R057,R063,100,DUPLICATE
R057,R064,44,DIFFERENT
R057,R065,44,DIFFERENT
R057,R066,44,DIFFERENT
R057,R067,44,DIFFERENT
R057,R068,44,DIFFERENT
R057,R069,44,DIFFERENT
R057,R070,44,DIFFERENT
R057,R071,26,DIFFERENT
R057,R072,26,DIFFERENT
R057,R073,26,DIFFERENT
R057,R074,26,DIFFERENT
R057,R075,26,DIFFERENT
R057,R076,27,DIFFERENT
R057,R077,26,DIFFERENT
R057,R078,31,DIFFERENT
R057,R079,32,DIFFERENT
R057,R080,31,DIFFERENT
R057,R081,31,DIFFERENT
R057,R082,32,DIFFERENT
R057,R083,32,DIFFERENT
R057,R084,31,DIFFERENT
R057,R085,26,DIFFERENT
R057,R086,26,DIFFERENT
R057,R087,26,DIFFERENT
R057,R088,26,DIFFERENT
R057,R089,27,DIFFERENT
R057,R090,26,DIFFERENT
R057,R091,26,DIFFERENT
R057,R092,43,DIFFERENT
R057,R093,43,DIFFERENT
R057,R094,43,DIFFERENT
R057,R095,44,DIFFERENT
R057,R096,43,DIFFERENT
R057,R097,43,DIFFERENT
R057,R098,44,DIFFERENT
R057,R099,38,DIFFERENT
R057,R100,37,DIFFERENT
R058,R059,100,DUPLICATE
R058,R060,100,DUPLICATE
R058,R061,100,DUPLICATE
R058,R062,100,DUPLICATE
R058,R063,100,DUPLICATE
R058,R064,44,DIFFERENT
R058,R065,44,DIFFERENT
R058,R066,44,DIFFERENT
R058,R067,44,DIFFERENT
R058,R068,44,DIFFERENT
R058,R069,44,DIFFERENT
R058,R070,44,DIFFERENT
R058,R071,26,DIFFERENT
R058,R072,26,DIFFERENT
R058,R073,26,DIFFERENT
R058,R074,26,DIFFERENT
R058,R075,26,DIFFERENT
R058,R076,27,DIFFERENT
R058,R077,26,DIFFERENT
R058,R078,31,DIFFERENT
R058,R079,32,DIFFERENT
R058,R080,31,DIFFERENT
R058,R081,31,DIFFERENT
R058,R082,32,DIFFERENT
R058,R083,32,DIFFERENT
R058,R084,31,DIFFERENT
R058,R085,26,DIFFERENT
R058,R086,26,DIFFERENT
R058,R087,26,DIFFERENT
R058,R088,26,DIFFERENT
R058,R089,27,DIFFERENT
R058,R090,26,DIFFERENT
R058,R091,26,DIFFERENT
R058,R092,43,DIFFERENT
R058,R093,43,DIFFERENT
R058,R094,43,DIFFERENT
R058,R095,44,DIFFERENT
R058,R096,43,DIFFERENT
R058,R097,43,DIFFERENT
R058,R098,44,DIFFERENT
R058,R099,38,DIFFERENT
R058,R100,37,DIFFERENT
R059,R060,100,DUPLICATE
R059,R061,100,DUPLICATE
R059,R062,100,DUPLICATE
R059,R063,100,DUPLICATE
R059,R064,44,DIFFERENT
R059,R065,44,DIFFERENT
R059,R066,44,DIFFERENT
R059,R067,44,DIFFERENT
R059,R068,44,DIFFERENT
R059,R069,44,DIFFERENT
R059,R070,44,DIFFERENT
R059,R071,26,DIFFERENT
R059,R072,26,DIFFERENT
R059,R073,26,DIFFERENT
R059,R074,26,DIFFERENT
R059,R075,26,DIFFERENT
R059,R076,27,DIFFERENT
R059,R077,26,DIFFERENT
R059,R078,31,DIFFERENT
R059,R079,32,DIFFERENT
R059,R080,31,DIFFERENT
R059,R081,31,DIFFERENT
R059,R082,32,DIFFERENT
R059,R083,32,DIFFERENT
R059,R084,31,DIFFERENT
R059,R085,26,DIFFERENT
R059,R086,26,DIFFERENT
R059,R087,26,DIFFERENT
R059,R088,26,DIFFERENT
R059,R089,27,DIFFERENT
R059,R090,26,DIFFERENT
R059,R091,26,DIFFERENT
R059,R092,43,DIFFERENT
R059,R093,43,DIFFERENT
R059,R094,43,DIFFERENT
R059,R095,44,DIFFERENT
R059,R096,43,DIFFERENT
R059,R097,43,DIFFERENT
R059,R098,44,DIFFERENT
R059,R099,38,DIFFERENT
R059,R100,37,DIFFERENT
R060,R061,100,DUPLICATE
R060,R062,100,DUPLICATE
R060,R063,100,DUPLICATE
R060,R064,44,DIFFERENT
R060,R065,44,DIFFERENT
R060,R066,44,DIFFERENT
R060,R067,44,DIFFERENT
R060,R068,44,DIFFERENT
R060,R069,44,DIFFERENT
R060,R070,44,DIFFERENT
R060,R071,26,DIFFERENT
R060,R072,26,DIFFERENT
R060,R073,26,DIFFERENT
R060,R074,26,DIFFERENT
R060,R075,26,DIFFERENT
R060,R076,27,DIFFERENT
R060,R077,26,DIFFERENT
R060,R078,31,DIFFERENT
R060,R079,32,DIFFERENT
R060,R080,31,DIFFERENT
R060,R081,31,DIFFERENT
R060,R082,32,DIFFERENT
R060,R083,32,DIFFERENT
R060,R084,31,DIFFERENT
R060,R085,26,DIFFERENT
R060,R086,26,DIFFERENT
R060,R087,26,DIFFERENT
R060,R088,26,DIFFERENT
R060,R089,27,DIFFERENT
R060,R090,26,DIFFERENT
R060,R091,26,DIFFERENT
R060,R092,43,DIFFERENT
R060,R093,43,DIFFERENT
R060,R094,43,DIFFERENT
R060,R095,44,DIFFERENT
R060,R096,43,DIFFERENT
R060,R097,43,DIFFERENT
R060,R098,44,DIFFERENT
R060,R099,38,DIFFERENT
R060,R100,37,DIFFERENT
R061,R062,100,DUPLICATE
R061,R063,100,DUPLICATE
R061,R064,43,DIFFERENT
R061,R065,43,DIFFERENT
R061,R066,43,DIFFERENT
R061,R067,43,DIFFERENT
R061,R068,43,DIFFERENT
R061,R069,43,DIFFERENT
R061,R070,43,DIFFERENT
R061,R071,34,DIFFERENT
R061,R072,34,DIFFERENT
R061,R073,34,DIFFERENT
R061,R074,34,DIFFERENT
R061,R075,34,DIFFERENT
R061,R076,31,DIFFERENT
R061,R077,34,DIFFERENT
R061,R078,34,DIFFERENT
R061,R079,35,DIFFERENT
R061,R080,34,DIFFERENT
R061,R081,34,DIFFERENT
R061,R082,35,DIFFERENT
R061,R083,35,DIFFERENT
R061,R084,34,DIFFERENT
R061,R085,31,DIFFERENT
R061,R086,31,DIFFERENT
R061,R087,31,DIFFERENT
R061,R088,31,DIFFERENT
R061,R089,31,DIFFERENT
R061,R090,31,DIFFERENT
R061,R091,31,DIFFERENT
R061,R092,45,DIFFERENT
R061,R093,45,DIFFERENT
R061,R094,45,DIFFERENT
R061,R095,46,DIFFERENT
R061,R096,45,DIFFERENT
R061,R097,45,DIFFERENT
R061,R098,46,DIFFERENT
R061,R099,41,DIFFERENT
R061,R100,40,DIFFERENT
R062,R063,100,DUPLICATE
R062,R064,44,DIFFERENT
R062,R065,44,DIFFERENT
R062,R066,44,DIFFERENT
R062,R067,44,DIFFERENT
R062,R068,44,DIFFERENT
R062,R069,44,DIFFERENT
R062,R070,44,DIFFERENT
R062,R071,26,DIFFERENT
R062,R072,26,DIFFERENT
R062,R073,26,DIFFERENT
R062,R074,26,DIFFERENT
R062,R075,26,DIFFERENT
R062,R076,27,DIFFERENT
R062,R077,26,DIFFERENT
R062,R078,31,DIFFERENT
R062,R079,32,DIFFERENT
R062,R080,31,DIFFERENT
R062,R081,31,DIFFERENT
R062,R082,32,DIFFERENT
R062,R083,32,DIFFERENT
R062,R084,31,DIFFERENT
R062,R085,26,DIFFERENT
R062,R086,26,DIFFERENT
R062,R087,26,DIFFERENT
R062,R088,26,DIFFERENT
R062,R089,27,DIFFERENT
R062,R090,26,DIFFERENT
R062,R091,26,DIFFERENT
R062,R092,43,DIFFERENT
R062,R093,43,DIFFERENT
R062,R094,43,DIFFERENT
R062,R095,44,DIFFERENT
R062,R096,43,DIFFERENT
R062,R097,43,DIFFERENT
R062,R098,44,DIFFERENT
R062,R099,38,DIFFERENT
R062,R100,37,DIFFERENT
R063,R064,44,DIFFERENT
R063,R065,44,DIFFERENT
R063,R066,44,DIFFERENT
R063,R067,44,DIFFERENT
R063,R068,44,DIFFERENT
R063,R069,44,DIFFERENT
R063,R070,44,DIFFERENT
R063,R071,26,DIFFERENT
R063,R072,26,DIFFERENT
R063,R073,26,DIFFERENT
R063,R074,26,DIFFERENT
R063,R075,26,DIFFERENT
R063,R076,27,DIFFERENT
R063,R077,26,DIFFERENT
R063,R078,31,DIFFERENT
R063,R079,32,DIFFERENT
R063,R080,31,DIFFERENT
R063,R081,31,DIFFERENT
R063,R082,32,DIFFERENT
R063,R083,32,DIFFERENT
R063,R084,31,DIFFERENT
R063,R085,26,DIFFERENT
R063,R086,26,DIFFERENT
R063,R087,26,DIFFERENT
R063,R088,26,DIFFERENT
R063,R089,27,DIFFERENT
R063,R090,26,DIFFERENT
R063,R091,26,DIFFERENT
R063,R092,43,DIFFERENT
R063,R093,43,DIFFERENT
R063,R094,43,DIFFERENT
R063,R095,44,DIFFERENT
R063,R096,43,DIFFERENT
R063,R097,43,DIFFERENT
R063,R098,44,DIFFERENT
R063,R099,38,DIFFERENT
R063,R100,37,DIFFERENT
R064,R065,100,DUPLICATE
R064,R066,100,DUPLICATE
R064,R067,100,DUPLICATE
R064,R068,100,DUPLICATE
R064,R069,100,DUPLICATE
R064,R070,100,DUPLICATE
R064,R071,50,DIFFERENT
R064,R072,50,DIFFERENT
R064,R073,50,DIFFERENT
R064,R074,50,DIFFERENT
R064,R075,50,DIFFERENT
R064,R076,51,DIFFERENT
R064,R077,50,DIFFERENT
R064,R078,37,DIFFERENT
R064,R079,38,DIFFERENT
R064,R080,37,DIFFERENT
R064,R081,37,DIFFERENT
R064,R082,38,DIFFERENT
R064,R083,38,DIFFERENT
R064,R084,37,DIFFERENT
R064,R085,37,DIFFERENT
R064,R086,37,DIFFERENT
R064,R087,37,DIFFERENT
R064,R088,37,DIFFERENT
R064,R089,37,DIFFERENT
R064,R090,37,DIFFERENT
R064,R091,37,DIFFERENT
R064,R092,42,DIFFERENT
R064,R093,42,DIFFERENT
R064,R094,42,DIFFERENT
R064,R095,39,DIFFERENT
R064,R096,42,DIFFERENT
R064,R097,42,DIFFERENT
R064,R098,42,DIFFERENT
R064,R099,40,DIFFERENT
R064,R100,39,DIFFERENT
R065,R066,100,DUPLICATE
R065,R067,100,DUPLICATE
R065,R068,100,DUPLICATE
R065,R069,100,DUPLICATE
R065,R070,100,DUPLICATE
R065,R071,50,DIFFERENT
R065,R072,50,DIFFERENT
R065,R073,50,DIFFERENT
R065,R074,50,DIFFERENT
R065,R075,50,DIFFERENT
R065,R076,51,DIFFERENT
R065,R077,50,DIFFERENT
R065,R078,37,DIFFERENT
R065,R079,38,DIFFERENT
R065,R080,37,DIFFERENT
R065,R081,37,DIFFERENT
R065,R082,38,DIFFERENT
R065,R083,38,DIFFERENT
R065,R084,37,DIFFERENT
R065,R085,37,DIFFERENT
R065,R086,37,DIFFERENT
R065,R087,37,DIFFERENT
R065,R088,37,DIFFERENT
R065,R089,37,DIFFERENT
R065,R090,37,DIFFERENT
R065,R091,37,DIFFERENT
R065,R092,42,DIFFERENT
R065,R093,42,DIFFERENT
R065,R094,42,DIFFERENT
R065,R095,39,DIFFERENT
R065,R096,42,DIFFERENT
R065,R097,42,DIFFERENT
R065,R098,42,DIFFERENT
R065,R099,40,DIFFERENT
R065,R100,39,DIFFERENT
R066,R067,100,DUPLICATE
R066,R068,100,DUPLICATE
R066,R069,100,DUPLICATE
R066,R070,100,DUPLICATE
R066,R071,50,DIFFERENT
R066,R072,50,DIFFERENT
R066,R073,50,DIFFERENT
